|NO|SAMPLE_ID|식품코드|DB군|상용제품|식품명|연도|지역 / 제조사|채취시기|식품대분류|식품상세분류|1회제공량|내용량_단위|총내용량(g)|총내용량(mL)|에너지(㎉)|에너지(kj)|수분(g)|수분(%)|단백질(g)|지방(g)|지질-가식부 100g당|탄수화물(g)|총당류(g)|자당(g)|포도당(g)|과당(g)|유당(g)|맥아당(g)|갈락토오스(g)|당알콜(g)|에리스리톨(g)|총 식이섬유(g)|총 식이섬유(mg)|총 식이섬유(%)|수용성 식이섬유(g)|불용성 식이섬유(g)|셀룰로오스(%)|리그닌(%)|칼슘(㎎)|철(㎎)|철(㎍)|마그네슘(㎎)|인(㎎)|칼륨(g)|칼륨(㎎)|나트륨(㎎)|아연(㎎)|구리(㎎)|구리(㎍)|망간(㎎)|망간(㎍)|셀레늄(㎍)|몰리브덴(㎍)|요오드(㎍)|염소(㎎)|비타민 A(㎍)|비타민 A(㎍ RE)|레티놀(㎍)|베타카로틴(㎍)|레티놀A효능|비타민 D(D2+D3)(㎍)|비타민 D2(㎍)|비타민 D3(㎍)|비타민 D1(㎍)|비타민 E(㎎)|비타민 E(㎎ α-TE)|알파 토코페롤(㎎)|베타 토코페롤(㎎)|감마 토코페롤(㎎)|델타 토코페롤(㎎)|알파 토코트리에놀(㎎)|베타 토코트리에놀(㎎)|감마 토코트리에놀(㎎)|델타 토코트리에놀(㎎)|토코페롤(㎎)|토코트리에놀(㎎)|비타민 K(㎎)|비타민 K(㎍)|비타민 K1(㎍)|비타민 K2(㎍)|비타민 B1(㎎)|비타민 B1(㎍)|비타민 B2(㎎)|비타민 B2(㎍)|나이아신(㎎)|나이아신(㎎ NE)|나이아신(NE)(㎎)|나이아신(NE)(㎎ NE)|니코틴산 (㎎)|니코틴아마이드(㎎)|판토텐산(㎎)|판토텐산(㎍)|비타민 B6(㎎)|비타민 B6(㎍)|피리독신(㎎)|비오틴(㎍)|엽산(DFE)(㎍)|엽산 - 천연 엽산(㎍)|엽산 - 합성 엽산(㎍)|비타민 B12(㎎)|비타민 B12(㎍)|비타민 C(g)|비타민 C(㎎)|콜린(g)|콜린(㎎)|총 아미노산(g)|총 아미노산(㎎)|필수 아미노산(㎎)|이소류신(㎎)|류신(㎎)|라이신(㎎)|메티오닌(㎎)|페닐알라닌(㎎)|트레오닌(㎎)|트립토판(㎎)|발린(㎎)|히스티딘(㎎)|아르기닌(㎎)|비필수 아미노산(㎎)|티로신(㎎)|시스테인(㎎)|알라닌(㎎)|아스파르트산(㎎)|글루탐산(㎎)|글리신(㎎)|프롤린(㎎)|세린(㎎)|타우린(㎎)|글리신 베타인 (㎎)|호마린(㎎)|트리고넬린(㎎)|리보핵산(㎎)|데옥시리보핵산(㎎)|콜레스테롤(g)|콜레스테롤(㎎)|총 지방산(g)|총 필수 지방산(g)|총 포화 지방산(g)|총 포화 지방산(%)|부티르산(4:0)(g)|부티르산(4:0)(㎎)|카프로산(6:0)(g)|카프로산(6:0)(㎎)|카프릴산(8:0)(g)|카프릴산(8:0)(㎎)|카프르산(10:0)(g)|카프르산(10:0)(㎎)|라우르산(12:0)(g)|라우르산(12:0)(㎎)|라우르산(12:0)(%)|트라이데칸산(13:0)(㎎)|미리스트산(14:0)(g)|미리스트산(14:0)(㎎)|미리스트산(14:0)(%)|펜타데칸산(15:0)(㎎)|팔미트산(16:0)(g)|팔미트산(16:0)(㎎)|팔미트산(16:0)(%)|헵타데칸산(17:0)(㎎)|스테아르산(18:0)(g)|스테아르산(18:0)(㎎)|스테아르산(18:0)(%)|아라키드산(20:0)(g)|아라키드산(20:0)(㎎)|아라키드산(20:0)(%)|헨에이코산산(21:0)(㎎)|베헨산(22:0)(㎎)|트리코산산(23:0)(㎎)|리그노세르산(24:0)(㎎)|총 단일 불포화지방산(g)|총 단일 불포화지방산(%)|미리스톨레산(14:1)(g)|미리스톨레산(14:1)(㎎)|미리스톨레산(14:1)(%)|팔미톨레산(16:1)(g)|팔미톨레산(16:1)(㎎)|팔미톨레산(16:1)(%)|헵타데센산(17:1)(㎎)|올레산(18:1(n-9))(g)|올레산(18:1(n-9))(㎎)|올레산(18:1(n-9))(%)|박센산(18:1(n-7))(g)|박센산(18:1(n-7))(㎎)|가돌레산(20:1)(g)|가돌레산(20:1)(㎎)|가돌레산(20:1)(%)|에루크산(22:1)(㎎)|에루크산(22:1)(%)|네르본산(24:1)(㎎)|총 다중 불포화지방산(g)|총 다중 불포화지방산(%)|리놀레산(18:2(n-6)c)(g)|리놀레산(18:2(n-6)c)(㎎)|리놀레산(18:2(n-6)c)(%)|알파 리놀렌산(18:3(n-3))(g)|알파 리놀렌산(18:3(n-3))(㎎)|리놀렌산(18:3(n-3)(%)|감마 리놀렌산(18:3(n-6))(g)|감마 리놀렌산(18:3(n-6))(㎎)|스테아리돈산(18:4)(%)|에이코사디에노산(20:2(n-6))(g)|에이코사디에노산(20:2(n-6))(㎎)|에이코사트리에노산(20:3(n-3))(㎎)|에이코사트리에노산(20:3(n-6))(g)|에이코사트리에노산(20:3(n-6))(㎎)|아라키돈산(20:4(n-6))(g)|아라키돈산(20:4(n-6))(㎎)|아라키돈산(20:4(n-6))(%)|에이코사테트라에노산(20:4(n-3))(㎎)|에이코사펜타에노산(20:5(n-3))(g)|에이코사펜타에노산(20:5(n-3))(㎎)|에이코사펜타에노산(20:5(n-3))(%)|도코사디에노산(22:2)(㎎)|도코사펜타에노산(22:5(n-3))(g)|도코사펜타에노산(22:5(n-3))(㎎)|도코사펜타에노산(22:5(n-3))(%)|도코사헥사에노산(22:6(n-3))(g)|도코사헥사에노산(22:6(n-3))(㎎)|도코사헥사에노산(22:6(n-3))(%)|EPA와 DHA의 합(㎎)|오메가 3 지방산(g)|오메가 6 지방산(g)|트랜스 지방산(g)|트랜스 올레산(18:1(n-9)t)(g)|트랜스 올레산(18:1(n-9)t)(㎎)|트랜스 리놀레산 (18:2t)(g)|트랜스 리놀레산 (18:2t)(㎎)|트랜스 리놀렌산(18:3t)(g)|트랜스 리놀렌산(18:3t)(㎎)|트랜스 리놀렌산(18:3t)(%)|냉산가용성물질(㎎)|총 불포화지방산(g)|식염상당량(g)|회분(g)|폐기율(%)|가식부(%)|산가용성물질(%)|카페인(㎎)|성분표출처|발행기관
7217|7218|D018437-ZZ-AVG|D018437|음식|품목대표|땅콩조림|2020|전국(대표)|평균|조림류|기타 조림류|20.0|g|-|-|96.52|-|4.33|-|3.75|7.28|-|3.99|1.97|1.06|0.09|0.05|0.00|0.77|-|-|-|2.05|-|-|-|-|-|-|17.53|0.32|-|34.27|67.89|-|103.59|114.74|0.39|0.1|-|0.44|-|0.91|-|-|-|-|-|0.00|0.83|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|1.26|0.00|-|-|-|-|0.00|-|0.02|-|0.10|-|-|-|-|-|-|-|-|-|-|-|15.55|-|-|-|0.00|-|0.40|-|-|-|3281.55|-|119.77|235.48|132.63|27.16|184.26|102.46|-|149.62|82.36|428.20|-|104.92|35.65|132.63|363.97|644.63|200.23|154.93|182.66|-|-|-|-|-|-|-|0.00|-|-|1.16|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.77|-|-|-|0.28|-|-|0.10|-|-|-|-|-|-|-|-|0.00|-|-|0.00|-|-|-|3.67|-|-|0.04|-|0.04|-|-|-|-|-|-|-|2.17|-|-|0.01|-|-|0.00|-|-|0.00|-|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.01|0.00|-|0.00|-|0.00|-|-|-|-|-|0.65|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
277|278|D000471-ZZ-AVG|D000471|음식|품목대표|미꾸라지튀김|2019|전국(대표)|평균|튀김류|어패류튀김|100.0|g|-|-|387.4866589887|-|32.0959665461991|-|10.8867777777778|25.3910783688069|-|28.8549606395816|0.303504430732214|0.0326944444444444|0.0488888326002337|0.106227120539591|0|0.115694033147945|-|-|-|3.45657399780041|-|-|-|-|-|-|536.580444404997|-|1.33994912182302|29.5|437.922370936474|-|173.345605544964|324.467191223208|1.35|0.09|-|0.43|-|0|-|-|-|-|-|0.376926563251186|128.919215251383|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|4.34|0.09|-|-|-|-|0.0142955278603919|-|0.262083232814266|-|0.654512643439783|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|0|-|0|-|-|-|-|-|381.45|822.01|736.98|230.07|449.33|440.77|-|455.51|219.46|580.08|-|214.53|63.89|609.62|915.87|2092.93|699.17|669.95|505.41|-|-|-|-|-|-|-|50.1459677165095|-|-|3.89216943993622|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|2.7|-|-|-|1.1|-|-|0.1|-|-|-|-|-|-|-|-|0|-|-|0.1|-|-|-|5.4|-|-|0.4|-|0.1|-|-|-|-|-|-|-|11.9|-|-|1.3|-|-|0.1|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0.1|-|-|-|-|-|0.15216711743861|0|-|0.1|-|0|-|-|-|-|-|2.77121666763461|-|-|-|-|식약처('13) 제2권|식품의약품안전처
281|282|D000477-ZZ-AVG|D000477|음식|품목대표|쥐포튀김|2019|전국(대표)|평균|튀김류|어패류튀김|100.0|g|-|-|356.912191544693|-|29.25878|-|9.61660782769514|16.4931666666667|-|42.501815058478|7.96249367676188|7.91982701009521|0|0.0426666666666667|0|0|-|-|-|1.38207155648533|-|-|-|-|-|-|81.3926032147926|-|0.653993331032956|18.9|156.810589348428|-|77.040540104984|717.024532915882|0.5|0.05|-|0.27|-|34.15|-|-|-|-|-|0|0|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|11.03|0.23|-|-|-|-|0.0446965355693774|-|0.0714321558570661|-|0.131921979694153|-|-|-|-|-|-|-|-|-|-|-|6.96|-|-|-|0|-|0|-|-|-|-|-|337.29|748.81|679.06|225.98|390.07|399.05|-|390.78|189.25|515.04|-|196.87|69.61|499.36|834.7|2405.15|125.93|465.2|417.06|-|-|-|-|-|-|-|28.701509909776|-|-|2.28748331530417|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|1.6|-|-|-|0.6|-|-|0.1|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|3.2|-|-|0.2|-|0.6|-|-|-|-|-|-|-|7.3|-|-|0.7|-|-|0.1|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0.1|-|-|-|-|-|0.103092438948986|0|-|0.1|-|0|-|-|-|-|-|2.12963044716019|-|-|-|-|(주)대산후드|식품의약품안전처
274|275|D000468-ZZ-AVG|D000468|음식|품목대표|닭튀김|2019|전국(대표)|평균|튀김류|육류튀김|300.0|g|-|-|903|-|130.9|-|65.2|49.7|-|48.8|1.5|0.9|0.2|0.4|0|0.1|-|-|-|4.5|-|-|-|-|-|-|39.8|-|2.18|90.49|748.08|-|947.2|1244.48|3.46|0.13|-|0.41|-|0.08|-|-|-|-|-|29.15|29.78|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|12.73|1.31|-|-|-|-|0.38|-|0.58|-|13.71|-|-|-|-|-|-|-|-|-|-|-|49.23|-|-|-|0.68|-|16.88|-|-|-|-|-|2773.29|4739.13|5177.57|1584.71|2466.01|2625.98|-|3045.22|1808.78|3943.28|-|1611.07|331.33|3405.37|5653.9|10962.23|2888.89|2701.49|2448.55|-|-|-|-|-|-|-|177.93|-|-|13|-|0|-|0|-|0|-|0|-|0|-|-|-|0.2|-|-|-|9.9|-|-|-|2.6|-|-|0.2|-|-|-|-|-|-|-|-|0|-|-|1.2|-|-|-|20.8|-|-|1.1|-|0.3|-|-|-|-|-|-|-|16.5|-|-|1.8|-|-|0.2|-|-|0|-|-|0.1|-|0.2|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0.4|0.1|-|0.2|-|0|-|-|-|-|-|5.4|-|-|-|-|식약처('17) 제5권|식품의약품안전처
276|277|D000470-112-AVG|D000470|음식|품목대표|모래집튀김|2019|대구광역시 중구|평균|튀김류|육류튀김|150.0|g|-|-|468.37|-|64.4|-|28.1|26.6|-|29.1|1.8|0.4|0.4|0|0|1|-|-|-|2|-|-|-|-|-|-|35.66|-|2.66|33.09|306.08|-|404.04|322.44|4.2|0.12|-|0.35|-|63.45|-|-|-|-|-|14.97|20.48|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|11.7|0.13|-|-|-|-|0.04|-|0.25|-|0|-|-|-|-|-|-|-|-|-|-|-|41.67|-|-|-|0|-|0.45|-|-|-|-|-|861.633173624396|1781.75511045664|1607.34748918518|582.220392848122|1036.10495054666|1096.43587212205|-|1034.94486173129|531.961502364059|1729.01890683225|-|684.361728892733|235.675890927968|1588.35353627572|2212.10616038279|4324.88706958319|2084.96224145796|1530.7488352171|1146.53214118422|-|-|-|-|-|-|-|251.91|-|-|4.1|-|0|-|0|-|0|-|0|-|0|-|-|-|0.0235867193146328|-|-|-|2.92222029787884|-|-|-|1.06277374822892|-|-|0.0845556128287574|-|-|-|-|-|-|-|-|0|-|-|0.0908124959882523|-|-|-|5.64424678726793|-|-|0.36016985984427|-|0.106221611721823|-|-|-|-|-|-|-|11.6150552307829|-|-|1.12334579364836|-|-|0.113296962811664|-|-|0.0406727372462963|-|-|0.0288445146467766|-|0.153405385919859|-|-|-|0|-|-|-|0.0159662533921718|-|-|0.0078084971339637|-|-|-|-|-|0.2|0.0218779592801042|-|0.169449905478913|-|0.0208956054823446|-|-|-|-|-|1.8|-|-|-|-|식약처('16) 제4권|식품의약품안전처
282|283|D000479-ZZ-AVG|D000479|음식|품목대표|치즈돈가스|2019|전국(대표)|평균|튀김류|육류튀김|250.0|g|-|-|755.368994938514|-|115.096867302108|-|42.019910452444|46.692583447556|-|41.7640255251835|3.57011293818679|0.582962582978286|0.632330775018014|0.958674855158129|0.0172916666666667|1.3788530583657|-|-|-|3.25929271399134|-|-|-|-|-|-|421.037767390283|-|1.30341401168768|58.13|612.713907512787|-|521.290897733743|870.769104404296|4.1|0.31|-|0.31|-|0|-|-|-|-|-|53.5034408340141|138.010668634627|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|14.66|1.48|-|-|-|-|0.684135322471262|-|0.410188285295391|-|7.15360702716356|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|0|-|0.165822743022924|-|-|-|-|-|1783.5|3428|3281.18|980.63|1817.6|1661.65|-|2105.81|1391.22|2076.14|-|1361.72|261.27|1828.15|3434.03|9437.23|1497.09|2955.89|2011.84|-|-|-|-|-|-|-|98.8075737671789|-|-|13.5935794780067|-|0.1|-|0.1|-|0.1|-|0.2|-|0.3|-|-|-|1|-|-|-|8.8|-|-|-|2.8|-|-|0.1|-|-|-|-|-|-|-|-|0.1|-|-|0.3|-|-|-|11.5|-|-|0.6|-|0.1|-|-|-|-|-|-|-|13|-|-|1.4|-|-|0.1|-|-|0|-|-|0|-|0.1|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0.442805459137852|0.2|-|0.2|-|0.1|-|-|-|-|-|4.42661327270871|-|-|-|-|식약처('13) 제2권|식품의약품안전처
271|272|D000463-ZZ-AVG|D000463|음식|품목대표|고구마맛탕|2019|전국(대표)|평균|튀김류|채소류튀김|200.0|g|-|-|491|-|88.7|-|3.3|11|-|94.6|38.7|13.8|3.3|1.6|0|20|-|-|-|9|-|-|-|-|-|-|66.97|-|1.23|61.87|152.37|-|927.91|76.93|0.59|0.32|-|1.05|-|7.72|-|-|-|-|-|0|441.23|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|8.27|0.05|-|-|-|-|0.19|-|0.09|-|2.08|-|-|-|-|-|-|-|-|-|-|-|84.62|-|-|-|0|-|1.92|-|-|-|-|-|113.79|190.76|126.28|49.97|168.13|152.59|-|164.07|62.77|110.89|-|49.6|8.68|181.89|610.22|386.41|134.02|128.92|186.02|-|-|-|-|-|-|-|0|-|-|1.9|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|1.3|-|-|-|0.4|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|2.6|-|-|0.1|-|0|-|-|-|-|-|-|-|4.7|-|-|0.5|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0|0|-|0|-|0|-|-|-|-|-|2.4|-|-|-|-|식약처('15) 제3권|식품의약품안전처
273|274|D000465-ZZ-AVG|D000465|음식|품목대표|고추튀김|2019|전국(대표)|평균|튀김류|채소류튀김|100.0|g|-|-|202|-|64.1|-|7.6|12.6|-|14.6|2.3|0.4|0.5|0.5|0|0.9|-|-|-|2.2|-|-|-|-|-|-|42.84|-|0.86|20.88|106.55|-|196.54|249.15|0.77|0.09|-|0.23|-|0.01|-|-|-|-|-|8.54|225.78|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|4.1|0.11|-|-|-|-|0.34|-|0.15|-|0.52|-|-|-|-|-|-|-|-|-|-|-|22.13|-|-|-|0.19|-|3.28|-|-|-|-|-|286.67|547.55|453.67|127.85|339.6|280.03|-|345.55|191.19|418.83|-|204.86|79.86|334.6|683.48|1532.04|310.54|358.58|348.51|-|-|-|-|-|-|-|35.91|-|-|2.7|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|1.9|-|-|-|0.7|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0.1|-|-|-|3.5|-|-|0.2|-|0|-|-|-|-|-|-|-|5.7|-|-|0.6|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0.1|0|-|0.1|-|0|-|-|-|-|-|1.2|-|-|-|-|식약처('17) 제5권|식품의약품안전처
99|100|D000180-ZZ-AVG|D000180|음식|품목대표|노각무침|2019|전국(대표)|평균|생채및 무침류|나물.채소류무침|150.0|g|-|-|84|-|128.4|-|2.6|1.8|-|14.3|7.1|0|3.5|2.8|0|0.7|-|-|-|4|-|-|-|-|-|-|39.82|-|0.91|43.98|70.75|-|394.97|817.37|0.48|0.09|-|0.21|-|8.6|-|-|-|-|-|0|593.95|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1.85|0.01|-|-|-|-|0.13|-|0.06|-|0.07|-|-|-|-|-|-|-|-|-|-|-|13.95|-|-|-|0.06|-|3.56|-|-|-|-|-|55.71|96.49|72.91|18.03|68.36|62.62|-|70.68|32.89|99.89|-|48.11|34.13|86.75|186.76|728.13|82.16|83.79|81.29|-|-|-|-|-|-|-|0|-|-|0.2|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|0.2|-|-|-|0.1|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|0.3|-|-|0|-|0|-|-|-|-|-|-|-|0.6|-|-|0.1|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0|0|-|0|-|0|-|-|-|-|-|2.9|-|-|-|-|식약처('15) 제3권|식품의약품안전처
100|101|D000181-ZZ-AVG|D000181|음식|품목대표|단무지무침|2019|전국(대표)|평균|생채및 무침류|나물.채소류무침|50.0|g|-|-|20|-|44.8|-|0.5|0.8|-|2.8|0.7|0.1|0.3|0.2|0|0|-|-|-|1.6|-|-|-|-|-|-|15.18|-|0.22|4.98|11.23|-|53.44|428.92|0.1|0.02|-|0.05|-|1.98|-|-|-|-|-|0|115.23|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.38|0|-|-|-|-|0.02|-|0.01|-|0.06|-|-|-|-|-|-|-|-|-|-|-|8.11|-|-|-|0.01|-|0.26|-|-|-|-|-|9.46|20.47|15.34|3.82|13.18|12.34|-|13.7|6.67|30.97|-|9.56|4.24|16.16|37|74.57|4.29|15.66|15.12|-|-|-|-|-|-|-|0|-|-|0.1|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|0.1|-|-|-|0|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|0.2|-|-|0|-|0|-|-|-|-|-|-|-|0.3|-|-|0|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0|0|-|0|-|0|-|-|-|-|-|1.2|-|-|-|-|식약처('15) 제3권|식품의약품안전처
101|102|D000182-ZZ-AVG|D000182|음식|품목대표|달래나물무침|2019|전국(대표)|평균|생채및 무침류|나물.채소류무침|150.0|g|-|-|136|-|116|-|4|2.8|-|23.8|11.2|0.3|4.8|4.3|0|1.7|-|-|-|6.4|-|-|-|-|-|-|85.26|-|1.66|53.3|90.36|-|473.08|867.04|0.72|0.13|-|0.54|-|13|-|-|-|-|-|0.3|1628.81|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.55|0.01|-|-|-|-|0.17|-|0.14|-|0.54|-|-|-|-|-|-|-|-|-|-|-|33.43|-|-|-|0.14|-|4.77|-|-|-|-|-|111.14|217.5|183.25|38.42|139.22|126.07|-|143.41|67.37|246.03|-|79.8|23.38|179.57|394.47|902.83|154.56|161.21|156.66|-|-|-|-|-|-|-|0|-|-|0.3|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|0.2|-|-|-|0.1|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|0.4|-|-|0|-|0|-|-|-|-|-|-|-|0.8|-|-|0.1|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0|0|-|0|-|0|-|-|-|-|-|3.4|-|-|-|-|식약처('15) 제3권|식품의약품안전처
102|103|D000183-ZZ-AVG|D000183|음식|품목대표|더덕무침|2019|전국(대표)|평균|생채및 무침류|나물.채소류무침|150.0|g|-|-|216|-|95.4|-|4.3|2.8|-|43.4|20.2|2.4|6.3|3.5|0|8|-|-|-|7.1|-|-|-|-|-|-|59.69|-|2.12|53.54|125.59|-|396.35|1246.58|0.74|0.18|-|0.53|-|0.01|-|-|-|-|-|0|935.36|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.92|0.07|-|-|-|-|0.28|-|0.11|-|0.15|-|-|-|-|-|-|-|-|-|-|-|19.86|-|-|-|0|-|2.21|-|-|-|-|-|92.35|165.44|125.37|26.43|109.43|96.52|-|119.26|59.42|665.85|-|42.71|18.54|132.46|295.86|865.32|147.51|148.4|109.15|-|-|-|-|-|-|-|0.17|-|-|0.4|-|0|-|0|-|0|-|0|-|0|-|-|-|0|-|-|-|0.3|-|-|-|0.1|-|-|0|-|-|-|-|-|-|-|-|0|-|-|0|-|-|-|0.6|-|-|0|-|0|-|-|-|-|-|-|-|1|-|-|0.1|-|-|0|-|-|0|-|-|0|-|0|-|-|-|0|-|-|-|0|-|-|0|-|-|-|-|-|0|0|-|0|-|0|-|-|-|-|-|4.1|-|-|-|-|식약처('17) 제5권|식품의약품안전처
7129|7130|D018349-ZZ-AVG|D018349|음식|품목대표|마늘쫑무침|2020|전국(대표)|평균|생채및 무침류|나물.채소류무침|30.0|g|-|-|31.92|-|23.42|-|0.82|1.48|-|3.83|2.24|1.01|0.55|0.68|0.00|0.00|-|-|-|1.78|-|-|-|-|-|-|13.23|0.18|-|6.96|17.11|-|72.39|93.82|0.13|0.03|-|0.07|-|1.87|-|-|-|-|-|0.00|210.65|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|1.06|0.01|-|-|-|-|0.60|-|0.03|-|0.55|-|-|-|-|-|-|-|-|-|-|-|41.35|-|-|-|0.00|-|1.39|-|-|-|645.98|-|25.78|43.62|34.05|4.68|31.29|28.05|-|35.82|9.17|44.70|-|15.95|14.46|37.08|75.86|146.78|27.72|33.10|37.87|-|-|-|-|-|-|-|0.00|-|-|0.19|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.12|-|-|-|0.06|-|-|0.01|-|-|-|-|-|-|-|-|0.00|-|-|0.00|-|-|-|0.42|-|-|0.01|-|0.00|-|-|-|-|-|-|-|0.53|-|-|0.02|-|-|0.00|-|-|0.00|-|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.01|0.00|-|0.00|-|0.00|-|-|-|-|-|0.46|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
7157|7158|D018377-ZZ-AVG|D018377|음식|품목대표|파무침|2020|전국(대표)|평균|생채및 무침류|나물.채소류무침|150.0|g|-|-|105.95|-|126.15|-|3.38|4.22|-|13.62|12.03|0.49|5.51|6.02|0.00|0.00|-|-|-|5.28|-|-|-|-|-|-|70.22|0.86|-|42.25|69.19|-|383.24|635.69|0.43|0.1|-|0.37|-|5.52|-|-|-|-|-|0.00|554.87|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|2.58|0.01|-|-|-|-|0.00|-|0.12|-|0.15|-|-|-|-|-|-|-|-|-|-|-|45.24|-|-|-|0.00|-|0.79|-|-|-|2638.91|-|100.84|178.88|161.62|31.97|115.68|102.60|-|131.30|38.05|178.10|-|101.43|0.00|179.45|327.92|584.20|117.27|134.24|155.36|-|-|-|-|-|-|-|9.38|-|-|0.46|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.31|-|-|-|0.14|-|-|0.02|-|-|-|-|-|-|-|-|0.00|-|-|0.01|-|-|-|0.95|-|-|0.03|-|0.01|-|-|-|-|-|-|-|1.22|-|-|0.05|-|-|0.00|-|-|0.00|-|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.01|0.00|-|0.01|-|0.00|-|-|-|-|-|2.63|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
7138|7139|D018358-ZZ-AVG|D018358|음식|품목대표|상추겉절이|2020|전국(대표)|평균|생채및 무침류|나물.채소류무침|100.0|g|-|-|61.14|-|87.10|-|2.36|3.41|-|5.26|2.98|1.33|0.82|0.83|0.00|0.00|-|-|-|3.39|-|-|-|-|-|-|67.59|0.66|-|40.50|55.48|-|448.67|431.14|0.31|0.11|-|0.25|-|3.22|-|-|-|-|-|0.00|1000.08|-|-|-|0.00|-|-|-|-|-|-|-|-|-|-|-|3.93|0.01|-|-|-|-|0.00|-|0.12|-|0.69|-|-|-|-|-|-|-|-|-|-|-|18.57|-|-|-|0.00|-|0.13|-|-|-|1700.78|-|77.13|135.04|98.20|21.13|94.61|78.50|-|100.16|28.50|133.28|-|49.07|6.48|100.20|223.51|292.15|75.67|103.62|83.54|-|-|-|-|-|-|-|5.80|-|-|0.38|-|0.00|-|0.00|-|0.00|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.25|-|-|-|0.11|-|-|0.01|-|-|-|-|-|-|-|-|0.00|-|-|0.01|-|-|-|0.72|-|-|0.02|-|0.00|-|-|-|-|-|-|-|1.01|-|-|0.08|-|-|0.00|-|-|0.00|-|-|0.00|-|0.00|-|-|-|0.00|-|-|-|0.00|-|-|0.00|-|-|-|-|-|0.02|0.01|-|0.01|-|0.00|-|-|-|-|-|1.88|-|-|-|-|식약처 영양실태조사('20)|식품의약품안전처
